timestamp,callsign,latitude,longitude,altitude,velocity,nic,sil,Threat_Type
2026-03-29 16:48:50,UAE110,28.588898,32.651578,33000,545.5,0,3,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:48:50,TK45T,11.460285,36.732788,36004,484.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:48:50,UNK,22.361481,45.647495,27025,450.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:48:50,KNE717,25.27066,46.564686,31325,420.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:48:50,SVA889,23.056904,46.958363,29975,350.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:48:50,ALK266,23.489731,47.229275,32950,510.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:48:50,AKJ9536,23.306076,48.47073,41000,540.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:48:50,ABY620,22.883358,48.592682,30000,390.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:48:50,ADY402,23.328398,48.815968,37000,540.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:48:50,AKJ553,22.509933,49.892113,35000,550.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:48:50,IGO060,22.499767,49.93861,33000,540.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:48:50,UAE51P,23.028414,53.352814,39000,566.0,6,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:48:50,MABGG,22.50119,53.957004,31000,25.0,8,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:48:50,UAE96R,23.357632,54.669495,33650,551.0,5,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:48:50,UAE369,25.041333,55.841122,6475,208.1,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:48:50,UAE2LT,24.999115,55.96227,7600,213.8,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:48:50,N65C,18.967381,56.019115,39000,0.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:48:50,UAE134,24.842555,56.273476,14775,289.6,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:48:50,UNK,23.599692,58.281305,ground,0.0,6,3,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:48:50,SEJ5005,23.964952,59.065765,36000,366.9,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:48:50,MSR971,22.806733,59.561818,38000,430.9,2,3,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:49:51,TK45T,11.604309,36.73193,36004,484.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:49:51,SVA1053,23.913025,44.559528,36000,403.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:49:51,KNE717,25.180618,46.488697,33775,400.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:49:51,KNE1333,24.049026,46.580944,20875,420.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:49:51,SVA889,23.077108,46.851757,29100,350.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:49:51,ALK266,23.448362,47.380779,33000,525.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:49:51,ABY620,22.873768,48.475903,30000,390.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:49:51,ADY402,23.317596,48.908131,37000,540.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:49:51,IGO060,22.469975,50.082195,32975,540.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:49:51,UAE51P,23.067352,53.507763,39000,565.4,6,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:49:51,MABGG,22.500961,53.957703,29850,11.7,0,3,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:49:51,UAE96R,23.39502,54.834062,33000,537.5,5,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:49:51,UAE2,24.769215,55.726446,ground,71.0,0,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:49:51,UAE369,25.059448,55.779826,5900,208.1,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:49:51,UAE2LT,25.017219,55.899059,6750,208.4,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:49:51,N65C,18.967381,56.019115,39000,0.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:49:51,UAE134,24.899963,56.230927,12475,267.0,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:49:51,UNK,23.599686,58.281301,ground,0.0,6,3,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:49:51,SEJ5005,24.008386,58.96326,35975,364.2,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:49:51,UAE9880,23.776131,59.378185,39000,544.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:49:51,MSR971,22.788158,59.430542,38000,429.9,0,3,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:50:51,MSC781,29.14801,32.796302,34000,375.0,6,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:50:51,TK45T,11.748505,36.731071,36004,484.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:50:51,SVA1846,22.641006,45.710499,26975,450.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:50:51,KNE717,25.09119,46.41304,35275,400.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:50:51,KNE1333,23.933121,46.558685,22750,420.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:50:51,SVA889,23.096519,46.74876,28150,350.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:50:51,ALK266,23.406235,47.534348,33000,538.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:50:51,ABY620,22.86438,48.360218,30000,390.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:50:51,ADY402,23.289276,49.133305,37000,540.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:50:51,OMA166,22.986786,49.785145,35000,540.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:50:51,AKJ553,22.441811,50.216419,35000,540.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:50:51,IGO060,22.434906,50.249619,33000,540.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:50:51,UAE51P,23.112717,53.691784,39000,566.9,6,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:50:51,MABGG,22.501536,53.956706,28050,13.4,0,3,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:50:51,UAE96R,23.429788,54.987895,33025,541.6,5,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:50:51,UAE369,25.077085,55.719288,5225,209.0,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:50:51,UAE2LT,25.03463,55.837857,6250,208.7,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:50:51,N65C,18.967381,56.019115,39000,0.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:50:51,UAE134,24.931229,56.1586,10375,251.9,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:50:51,SEJ5005,24.051121,58.863502,35975,360.6,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:50:51,MSR971,22.777679,59.356934,37975,429.9,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:50:51,UAE9880,23.776131,59.378185,39000,0.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,JAV812,29.652891,32.626056,24925,491.7,4,3,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,MSC781,29.229545,32.679425,34000,376.4,6,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,TK45T,11.892529,36.730213,36008,484.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,T7PMM,22.349899,38.174095,43000,574.0,6,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,SVA1053,23.833443,44.333565,36000,403.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,SVA1846,22.770035,45.73988,26950,410.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,KNE717,24.9979,46.334476,36625,400.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,KNE1333,23.808956,46.534874,24325,430.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,SVA889,23.121506,46.641308,26900,350.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,ALK266,23.360798,47.699078,33000,551.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,ABY620,22.854681,48.243359,30000,390.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,AKJ9536,23.055927,48.896381,41000,540.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,FDB2MF,23.354965,48.998375,35000,540.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,ADY402,23.268723,49.300247,37000,540.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,OMA166,22.947235,49.953384,35000,540.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,AKJ553,22.40744,50.381504,35000,540.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,IGO060,22.399979,50.41576,33000,540.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,UAE51P,23.153174,53.85671,39000,564.4,5,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,MABGG,22.501629,53.956706,26275,24.2,0,3,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,UAE6RM,22.501328,53.957253,35000,536.0,0,3,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,UAE96R,23.470322,55.148321,33000,529.6,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,UAE369,25.095473,55.656168,4600,210.1,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,UAE2LT,25.052124,55.776062,5750,203.7,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,N65C,18.967381,56.019115,39000,0.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,UAE134,24.955719,56.087443,9250,248.7,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,SEJ5005,24.093343,58.763433,35975,358.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:51:52,UAE9880,23.776131,59.378185,39000,0.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:52:36,MSC781,29.260254,32.635416,34000,377.9,6,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:52:36,JAV812,29.640555,32.741304,25875,503.7,0,3,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:52:36,TK45T,12.01973,36.729355,36000,484.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:52:36,SVA1846,22.854904,45.759056,26175,390.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:52:36,KNE1333,23.722733,46.520996,25525,440.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:52:36,SVA889,23.178871,46.583965,25525,376.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:52:36,ALK266,23.326675,47.822388,33000,550.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:52:36,ABY620,22.847672,48.159367,30000,390.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:52:36,AKJ9536,22.996033,48.997776,41000,540.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:52:36,OMA166,22.919855,50.069324,35000,540.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:52:36,IGO060,22.376032,50.529072,33000,540.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:52:36,UNK,22.997086,53.290283,35000,551.0,6,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:52:36,UAE51P,23.179367,53.964644,39000,563.4,5,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:52:36,UAE96R,23.520767,55.248247,32650,506.6,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:52:36,UAE369,25.110882,55.61554,4200,183.8,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:52:36,UAE2LT,25.063614,55.73527,5375,178.1,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:52:36,N65C,18.967381,56.019115,39000,0.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:52:36,UAE134,24.973553,56.035093,8575,235.7,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:52:36,SEJ5005,24.123556,58.691711,36000,355.3,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:52:36,UAE9880,23.776131,59.378185,39000,0.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:53:37,MSC781,29.34127,32.518077,34000,379.7,6,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:53:37,TK45T,12.01973,36.729355,36000,484.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:53:37,THY59E,24.018448,43.230236,35000,560.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:53:37,SVA1053,23.754862,44.111454,36000,390.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:53:37,SVA1846,22.954285,45.781628,25225,360.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:53:37,KNE717,24.853914,46.213316,38000,400.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:53:37,SVA889,23.26886,46.52515,23675,397.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:53:37,KNE1333,23.612877,46.589027,26575,480.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:53:37,ALK266,23.279657,47.991741,33000,570.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:53:37,ABY620,22.841787,48.08894,30000,390.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:53:37,FDB2MF,23.321091,49.284218,35000,550.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:53:37,ADY402,23.226837,49.601173,37000,540.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:53:37,AKJ553,22.362019,50.597382,35000,540.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:53:37,IGO060,22.341909,50.691071,33000,540.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:53:37,UAE1CL,23.047873,53.489227,35000,548.0,6,3,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:53:37,MABGG,22.501303,53.957214,22925,444.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:53:37,UAE51P,23.222855,54.14457,39000,565.4,5,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:53:37,UAE96R,23.618511,55.359952,31625,489.8,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:53:37,UAE369,25.137045,55.567708,3675,179.2,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:53:37,UAE2LT,25.078575,55.682183,4850,183.8,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:53:37,UAE134,24.996783,55.966687,7500,231.0,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:53:37,N65C,18.967381,56.019115,39000,0.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:53:37,SEJ5005,24.165436,58.592326,35975,353.1,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:53:37,UAE9880,23.776131,59.378185,39000,0.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:54:38,MSC781,29.409668,32.418806,34000,378.3,6,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:54:38,JAV812,29.60733,33.09869,27875,544.3,0,3,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:54:38,PGT1886,35.934082,33.97871,21150,372.3,6,3,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:54:38,PGT1860,35.90744,34.024944,19000,385.4,6,3,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:54:38,TK45T,12.184868,36.728325,36000,484.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:54:38,THY59E,23.98613,43.401287,35000,560.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:54:38,SVA1846,23.052841,45.804001,24275,360.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:54:38,KNE717,24.777569,46.149315,38000,400.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:54:38,SVA889,23.362152,46.463928,22475,395.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:54:38,KNE1333,23.57254,46.722157,27575,490.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:54:38,ABY620,22.828354,47.929356,30000,390.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:54:38,ALK266,23.235806,48.148804,33000,575.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:54:38,FDB2MF,23.297379,49.447315,35000,540.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:54:38,OMA166,22.873352,50.265896,35000,540.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:54:38,UAE1CL,23.086,53.640493,35000,551.1,6,3,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:54:38,UAE51P,23.262497,54.307767,39000,564.9,5,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:54:38,UAE96R,23.731659,55.431671,29975,449.8,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:54:38,UAE369,25.161484,55.521901,2900,165.5,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:54:38,UAE2LT,25.093565,55.62891,4350,180.9,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:54:38,UAE134,25.018982,55.900828,6325,228.8,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:54:38,N65C,18.967381,56.019115,39000,0.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:54:38,SEJ5005,24.205627,58.49686,36000,349.5,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:54:38,UAE9880,23.776131,59.378185,39000,0.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,ELY1310,33.738693,32.043812,37525,569.6,6,3,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,MSC781,29.475201,32.322585,34000,377.0,6,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,PGT1886,35.833511,34.002914,20700,370.3,4,3,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,PGT1860,35.799695,34.045696,18900,371.2,6,3,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,TK45T,12.330093,36.727467,36004,484.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,T7PMM,21.760208,38.377041,43000,538.0,6,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,THY59E,23.954636,43.566589,35000,560.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,SVA1053,23.674559,43.885563,36000,390.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,SVA1846,23.151855,45.82642,23300,350.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,KNE717,24.656905,46.048417,38000,400.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,SVA889,23.455948,46.401905,21300,390.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,KNE1333,23.55492,46.876331,28425,511.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,ABY620,22.818325,47.812042,30000,390.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,ALK266,23.20373,48.263397,33000,570.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,KNE703,26.227671,48.737991,21075,360.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,ADY402,23.20253,49.778954,37000,550.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,UAE1CL,23.126907,53.804593,35000,549.9,5,3,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,UAE51P,23.301676,54.469198,39000,565.4,5,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,UAE96R,23.849899,55.470022,28350,424.8,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,UAE369,25.18396,55.480296,2100,153.8,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,UAE2LT,25.116655,55.579316,3850,177.2,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,UAE134,25.041412,55.834554,5500,224.6,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,N65C,18.967381,56.019115,39000,0.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,AXB236,23.732424,58.373522,10250,316.8,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,SEJ5005,24.246966,58.398138,36000,348.6,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,UAE9880,23.776131,59.378185,39000,0.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:55:38,IGO091,22.620104,59.83017,34000,385.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:56:39,ELY1310,33.683258,32.173798,35025,543.5,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:56:39,MSC781,29.539948,32.227179,34000,376.3,6,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:56:39,PGT1886,35.731496,34.02869,19750,355.8,6,3,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:56:39,PGT1860,35.693928,34.066558,15750,386.9,6,3,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:56:39,TK45T,12.452316,36.72678,36000,484.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:56:39,T7PMM,21.615234,38.416245,43000,541.0,6,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:56:39,SVA1053,23.635986,43.777515,36000,390.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:56:39,THY59E,23.91407,43.77829,35400,550.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:56:39,SVA1846,23.255032,45.849865,22250,357.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:56:39,KNE717,24.566986,45.973307,38025,400.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:56:39,SVA889,23.551163,46.338856,20100,389.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:56:39,KNE1333,23.536194,47.040062,29250,524.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:56:39,ABY620,22.807756,47.689106,30000,390.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:56:39,ALK266,23.167007,48.394325,37000,570.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:56:39,FDB2MF,23.249176,49.77441,35000,540.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:56:39,UAE1CL,23.165909,53.961847,35000,548.4,5,3,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:56:39,UAE51P,23.343109,54.641052,38875,562.0,5,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:56:39,UAE369,25.20543,55.440484,1325,138.6,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:56:39,UAE96R,23.963416,55.511014,26825,431.0,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:56:39,UAE2LT,25.141979,55.532468,3350,172.5,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:56:39,UAE134,25.06284,55.771162,4950,203.2,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:56:39,N65C,18.967381,56.019115,39000,0.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:56:39,SEJ5005,24.288025,58.300476,35575,345.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:56:39,UAE9880,23.776131,59.378185,39000,0.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:57:39,MSC781,29.60457,32.132102,34000,375.5,6,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:57:39,PGT1860,35.594879,34.033871,13125,359.5,6,3,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:57:39,PGT1886,35.643093,34.049728,18375,336.6,6,3,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:57:39,TK45T,12.711868,36.705666,35996,489.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:57:39,SVA1053,23.593781,43.659515,36000,390.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:57:39,THY59E,23.881165,43.948822,36450,550.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:57:39,SVA1846,23.348507,45.871277,21325,350.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:57:39,KNE717,24.489689,45.908913,38025,400.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:57:39,KNE1333,23.5177,47.200462,29875,536.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:57:39,ABY620,22.797592,47.571102,30025,390.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:57:39,KNE703,26.183306,48.517845,24000,370.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:57:39,ALK266,23.093821,48.65321,33000,571.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:57:39,AKJ9536,22.575806,49.702549,41000,550.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:57:39,FDB2MF,23.224028,49.943134,35000,540.0,0,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:57:39,UAE1CL,23.19928,54.106218,35000,534.6,5,0,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:57:39,UAE51P,23.382025,54.804026,37975,557.6,5,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:57:39,UAE369,25.224796,55.404364,625,137.2,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:57:39,UAE2LT,25.16614,55.486968,2475,165.3,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:57:39,UAE96R,24.068438,55.578331,25275,439.8,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:57:39,UAE134,25.081135,55.7168,4450,184.7,4,2,Jamming/Degradation (Low NIC/SIL)
2026-03-29 16:57:39,N65C,18.967381,56.019115,39000,0.0,0,0,Jamming/Degradation (Low NIC/SIL)
